Order_No,Time from Pickup to Arrival
Order_No_12165,1387.25
Order_No_13898,1620.96
Order_No_11610,1924.96
Order_No_24236,1532.69
Order_No_25686,1410.24
Order_No_14275,1167.61
Order_No_13650,1009.45
Order_No_13988,453.92
Order_No_19222,1844.41
Order_No_8101,1436.71
Order_No_16333,2235.21
Order_No_20627,1546.52
Order_No_12632,2294.68
Order_No_21619,2087.26
Order_No_3357,1605.21
Order_No_12786,1661.55
Order_No_8308,1910.04
Order_No_22219,1227.81
Order_No_425,553.15
Order_No_26354,1220.11
Order_No_896,1651.07
Order_No_11186,1305.91
Order_No_14327,1967.72
Order_No_437,1693.46
Order_No_1589,1585.49
Order_No_2123,1817.96
Order_No_19098,2245.45
Order_No_23303,1346.0
Order_No_27684,1200.58
Order_No_14934,1415.44
Order_No_8441,2326.51
Order_No_21179,813.86
Order_No_8065,1894.2
Order_No_468,1718.89
Order_No_5643,2218.33
Order_No_6875,1360.58
Order_No_7690,733.94
Order_No_15253,1646.25
Order_No_26158,1327.75
Order_No_7184,1349.74
Order_No_7739,1785.9
Order_No_18512,1277.84
Order_No_4411,1129.75
Order_No_11947,1695.39
Order_No_1417,673.94
Order_No_17665,1760.71
Order_No_19285,1074.71
Order_No_26308,1438.44
Order_No_3346,2197.04
Order_No_4984,1438.9
Order_No_3973,1589.43
Order_No_14674,1847.06
Order_No_2824,1356.74
Order_No_12313,1543.08
Order_No_18473,906.44
Order_No_25161,1621.83
Order_No_2575,2676.28
Order_No_16388,1802.88
Order_No_22068,1525.51
Order_No_9208,1175.32
Order_No_22990,3267.85
Order_No_27988,2248.27
Order_No_19215,930.57
Order_No_23724,1722.93
Order_No_23391,1791.38
Order_No_19100,2490.57
Order_No_24122,2226.76
Order_No_25785,2208.67
Order_No_1863,2053.82
Order_No_26690,3256.77
Order_No_3189,1957.82
Order_No_13585,1405.65
Order_No_27736,1490.79
Order_No_20985,1519.87
Order_No_14650,1242.9
Order_No_21115,619.36
Order_No_27557,2104.03
Order_No_21906,1265.32
Order_No_22384,1264.03
Order_No_21003,2816.14
Order_No_14464,623.06
Order_No_23829,2322.32
Order_No_20218,1515.57
Order_No_21009,2637.45
Order_No_12703,1708.22
Order_No_11229,2312.14
Order_No_13987,1400.33
Order_No_9712,1360.46
Order_No_15445,2459.58
Order_No_9357,2162.2
Order_No_6641,1098.11
Order_No_9329,643.12
Order_No_24367,1830.98
Order_No_15988,2910.38
Order_No_21290,611.23
Order_No_7323,1390.82
Order_No_2471,2216.29
Order_No_5882,666.85
Order_No_10957,1120.64
Order_No_17248,2158.8
Order_No_4755,1588.35
Order_No_19623,1594.13
Order_No_9938,642.77
Order_No_26495,1567.88
Order_No_20975,1051.53
Order_No_14295,1501.39
Order_No_20580,1562.02
Order_No_22794,1119.97
Order_No_18333,1075.57
Order_No_17846,2979.27
Order_No_16257,1218.86
Order_No_1443,924.82
Order_No_11399,2343.44
Order_No_9556,2125.3
Order_No_12193,1712.68
Order_No_19480,2523.85
Order_No_4977,907.99
Order_No_14586,1026.38
Order_No_2467,100.47
Order_No_20524,1448.86
Order_No_21678,648.27
Order_No_9087,1390.66
Order_No_296,973.84
Order_No_2921,1653.88
Order_No_8321,867.29
Order_No_15014,1753.48
Order_No_25269,2015.21
Order_No_23934,1852.62
Order_No_22632,1653.36
Order_No_11188,2929.8
Order_No_16625,1045.74
Order_No_18759,2511.58
Order_No_11601,2656.81
Order_No_5374,2196.16
Order_No_23793,851.24
Order_No_3220,3006.61
Order_No_13735,1152.45
Order_No_20650,1955.07
Order_No_11935,2084.03
Order_No_18160,2185.16
Order_No_28005,1504.15
Order_No_17016,1132.16
Order_No_1366,2064.22
Order_No_14378,519.04
Order_No_22021,2170.23
Order_No_18105,1887.26
Order_No_15108,1189.66
Order_No_21570,2370.24
Order_No_8701,1660.37
Order_No_14006,1124.39
Order_No_9266,1702.04
Order_No_9731,1857.0
Order_No_1450,638.97
Order_No_15899,632.59
Order_No_13058,2057.17
Order_No_49,2220.4
Order_No_24843,1509.81
Order_No_10691,1596.36
Order_No_24401,2830.5
Order_No_9570,979.49
Order_No_4511,1369.89
Order_No_15911,1988.83
Order_No_17096,1824.82
Order_No_13729,2078.15
Order_No_22076,1354.42
Order_No_13489,1532.12
Order_No_15868,1330.28
Order_No_21770,1163.39
Order_No_12416,1744.37
Order_No_9183,1597.59
Order_No_2002,2569.17
Order_No_27547,1860.11
Order_No_24709,1142.68
Order_No_10104,1571.55
Order_No_6973,1004.07
Order_No_12058,1529.52
Order_No_19895,1402.78
Order_No_24466,1330.87
Order_No_18247,1599.2
Order_No_26025,1598.83
Order_No_24171,1396.5
Order_No_3264,2813.47
Order_No_19825,1190.62
Order_No_5111,1354.34
Order_No_5595,1782.83
Order_No_24374,1266.19
Order_No_11745,1504.18
Order_No_5678,3093.95
Order_No_12683,3010.89
Order_No_19910,1854.36
Order_No_15837,1952.99
Order_No_17893,2382.42
Order_No_20919,2052.76
Order_No_15411,2060.29
Order_No_2192,876.57
Order_No_15246,766.02
Order_No_25189,1596.83
Order_No_20372,2439.72
Order_No_25134,428.35
Order_No_19460,841.01
Order_No_15260,2085.85
Order_No_13191,2330.7
Order_No_9671,511.88
Order_No_5803,1636.62
Order_No_26244,2013.5
Order_No_16887,1454.68
Order_No_25769,2144.33
Order_No_21533,2219.64
Order_No_7294,1516.14
Order_No_2241,891.68
Order_No_19883,1200.51
Order_No_9893,1323.46
Order_No_12495,1452.6
Order_No_9828,1531.28
Order_No_26757,1485.52
Order_No_1295,1858.48
Order_No_7930,1445.02
Order_No_4241,858.41
Order_No_19099,2096.69
Order_No_22896,1480.4
Order_No_14764,2118.01
Order_No_16910,565.8
Order_No_13303,854.56
Order_No_838,1299.92
Order_No_2355,1858.4
Order_No_11381,2444.2
Order_No_1594,2068.8
Order_No_9471,1132.86
Order_No_16504,2079.25
Order_No_16163,1417.45
Order_No_18539,2478.84
Order_No_6286,1487.1
Order_No_6122,1276.11
Order_No_20015,1269.99
Order_No_6667,2182.45
Order_No_17865,1547.68
Order_No_18818,2381.19
Order_No_27112,748.12
Order_No_26169,987.36
Order_No_9614,2063.46
Order_No_14010,1119.91
Order_No_3206,2451.33
Order_No_1843,1693.34
Order_No_2265,1041.18
Order_No_18179,1447.88
Order_No_24589,1856.11
Order_No_21840,1642.58
Order_No_13179,1131.4
Order_No_8793,1852.08
Order_No_23698,1530.78
Order_No_11305,1431.78
Order_No_22266,1677.31
Order_No_3386,2584.55
Order_No_21656,1260.88
Order_No_24447,1834.76
Order_No_14736,2625.52
Order_No_2769,1924.12
Order_No_26286,2310.71
Order_No_23425,768.63
Order_No_2307,952.54
Order_No_15847,1864.32
Order_No_341,1828.57
Order_No_20121,1524.37
Order_No_23115,1610.49
Order_No_1019,2480.41
Order_No_9797,2136.54
Order_No_23687,2057.67
Order_No_7898,1542.33
Order_No_27930,1970.92
Order_No_22101,1976.43
Order_No_7143,1782.42
Order_No_25550,2297.4
Order_No_2430,1195.44
Order_No_9259,1850.6
Order_No_25775,561.36
Order_No_27000,3161.66
Order_No_3562,2130.64
Order_No_3834,2275.06
Order_No_28050,1178.62
Order_No_4564,1403.37
Order_No_18590,1487.81
Order_No_12094,2470.76
Order_No_22260,1439.55
Order_No_1152,1184.16
Order_No_22288,2010.94
Order_No_22638,1698.54
Order_No_16583,1759.21
Order_No_3876,2923.38
Order_No_14541,1789.61
Order_No_23704,2012.26
Order_No_27696,1340.64
Order_No_4087,2424.5
Order_No_13266,1810.56
Order_No_22646,2367.44
Order_No_11943,2264.59
Order_No_6739,1420.04
Order_No_2336,1234.07
Order_No_17722,690.52
Order_No_7499,1500.57
Order_No_20228,1648.37
Order_No_7655,1704.14
Order_No_21241,1501.04
Order_No_19340,1179.94
Order_No_24601,1250.09
Order_No_8349,1559.15
Order_No_11639,1450.58
Order_No_15751,1750.26
Order_No_19087,947.03
Order_No_15822,666.01
Order_No_21382,1561.97
Order_No_18697,2403.0
Order_No_16484,1269.52
Order_No_19889,1471.87
Order_No_15114,1902.17
Order_No_13952,1170.79
Order_No_9615,809.95
Order_No_16596,2766.15
Order_No_9572,2384.38
Order_No_18077,1382.42
Order_No_27741,636.39
Order_No_25342,2406.36
Order_No_26752,1043.81
Order_No_14659,1071.65
Order_No_27204,1247.6
Order_No_27632,2188.47
Order_No_21355,750.92
Order_No_26489,2612.01
Order_No_14032,698.31
Order_No_26949,2070.18
Order_No_3013,769.48
Order_No_12648,1582.56
Order_No_2952,1575.68
Order_No_16664,1470.08
Order_No_27657,1214.59
Order_No_10839,1040.57
Order_No_6320,2253.24
Order_No_11605,672.09
Order_No_15775,1616.49
Order_No_5252,845.49
Order_No_19011,2119.95
Order_No_10683,1011.76
Order_No_15767,1326.79
Order_No_10125,1091.27
Order_No_1780,2507.13
Order_No_1395,1527.35
Order_No_3415,1666.23
Order_No_5263,595.11
Order_No_6191,2196.22
Order_No_6537,684.94
Order_No_18416,1616.37
Order_No_28250,1353.05
Order_No_20308,1321.87
Order_No_4365,1124.93
Order_No_17564,1170.97
Order_No_16245,1877.15
Order_No_28161,1064.47
Order_No_17127,413.35
Order_No_8465,1778.29
Order_No_8855,1406.21
Order_No_3197,2612.29
Order_No_10926,1806.21
Order_No_19899,1872.08
Order_No_14875,1582.5
Order_No_24283,1103.95
Order_No_12504,2668.68
Order_No_6490,1614.18
Order_No_23124,1367.81
Order_No_24948,2113.55
Order_No_557,1759.09
Order_No_4008,3519.61
Order_No_26050,1620.21
Order_No_18010,1027.09
Order_No_22588,1142.85
Order_No_13686,2471.78
Order_No_15863,179.97
Order_No_23841,424.18
Order_No_24356,1471.39
Order_No_17892,2911.21
Order_No_5074,2216.74
Order_No_4254,2225.7
Order_No_27863,1864.08
Order_No_23195,2182.15
Order_No_19275,831.7
Order_No_8677,1815.2
Order_No_11312,1096.44
Order_No_3768,1624.49
Order_No_4518,1105.8
Order_No_8788,1370.81
Order_No_6651,1334.55
Order_No_10199,1430.86
Order_No_12643,2604.82
Order_No_11349,1454.25
Order_No_7475,933.98
Order_No_21786,1638.5
Order_No_22526,1724.63
Order_No_5858,1227.96
Order_No_21843,954.55
Order_No_19003,1351.53
Order_No_11428,2357.88
Order_No_9790,1585.44
Order_No_5958,1543.17
Order_No_1584,2363.65
Order_No_87,1028.58
Order_No_17640,617.86
Order_No_13646,2545.29
Order_No_23963,1129.84
Order_No_15060,846.87
Order_No_3406,783.1
Order_No_27259,1912.44
Order_No_15897,1281.51
Order_No_14016,1667.4
Order_No_8539,2370.18
Order_No_9036,2162.4
Order_No_13316,1596.42
Order_No_26379,990.92
Order_No_24334,1515.84
Order_No_9210,1084.8
Order_No_9930,1223.65
Order_No_7220,1588.12
Order_No_5576,984.24
Order_No_39,1770.03
Order_No_6465,612.73
Order_No_6429,1834.91
Order_No_19439,1782.95
Order_No_7683,1551.17
Order_No_5723,340.54
Order_No_1536,1223.41
Order_No_5526,1782.33
Order_No_4095,1099.49
Order_No_6575,1256.12
Order_No_20185,852.43
Order_No_7939,1092.96
Order_No_19197,1257.77
Order_No_24755,1697.14
Order_No_8648,1197.71
Order_No_12190,2291.72
Order_No_13630,1767.35
Order_No_12549,1763.14
Order_No_19540,704.38
Order_No_25376,1478.17
Order_No_19723,1085.15
Order_No_15760,2553.13
Order_No_2792,778.15
Order_No_16686,364.75
Order_No_16251,1706.29
Order_No_10240,1737.77
Order_No_14598,1324.37
Order_No_27411,2303.81
Order_No_10243,1519.8
Order_No_769,1605.72
Order_No_923,1373.95
Order_No_7565,767.24
Order_No_4850,1403.35
Order_No_5438,1017.31
Order_No_15858,2402.08
Order_No_27699,2121.3
Order_No_21586,3275.71
Order_No_20598,1918.63
Order_No_677,996.03
Order_No_14213,1438.59
Order_No_11397,1870.47
Order_No_13490,1707.93
Order_No_26563,1292.83
Order_No_28091,1303.85
Order_No_282,1732.45
Order_No_13240,2002.69
Order_No_11454,1498.74
Order_No_18973,1534.11
Order_No_14912,1586.22
Order_No_8624,1019.1
Order_No_26874,1498.84
Order_No_21486,1762.9
Order_No_6578,1226.54
Order_No_9873,1533.29
Order_No_13274,2044.46
Order_No_20741,2040.17
Order_No_20255,1502.57
Order_No_12310,1890.25
Order_No_5117,643.1
Order_No_18893,2123.44
Order_No_786,1827.34
Order_No_5745,2359.13
Order_No_5518,1947.44
Order_No_25758,1601.41
Order_No_15450,2184.28
Order_No_16462,1145.17
Order_No_23107,1839.47
Order_No_23679,698.3
Order_No_13926,2110.59
Order_No_21677,1868.76
Order_No_3949,2042.53
Order_No_10169,1947.96
Order_No_5897,1763.5
Order_No_22325,1504.52
Order_No_11296,1005.78
Order_No_16112,1204.22
Order_No_20966,928.3
Order_No_15758,1157.76
Order_No_5343,1737.3
Order_No_20993,1785.57
Order_No_25191,823.08
Order_No_9145,448.38
Order_No_24603,1659.91
Order_No_15630,785.68
Order_No_12216,1562.75
Order_No_12712,2373.31
Order_No_21576,2576.26
Order_No_23822,1690.75
Order_No_10675,880.67
Order_No_1294,1650.67
Order_No_14310,1980.91
Order_No_4032,1511.68
Order_No_7107,2766.25
Order_No_15309,1342.68
Order_No_24187,1746.23
Order_No_22812,958.5
Order_No_605,1754.06
Order_No_4198,1661.92
Order_No_17273,3715.71
Order_No_27576,2007.41
Order_No_20612,1632.63
Order_No_17320,599.47
Order_No_23334,1536.08
Order_No_11611,1613.93
Order_No_4443,1956.6
Order_No_4514,768.88
Order_No_19828,3364.23
Order_No_6459,2655.91
Order_No_18483,1970.51
Order_No_4504,1333.67
Order_No_7814,2407.23
Order_No_14554,1685.62
Order_No_7916,1221.39
Order_No_22231,299.75
Order_No_23538,2237.89
Order_No_13962,798.49
Order_No_19650,781.46
Order_No_26678,2675.16
Order_No_24273,2625.1
Order_No_4880,1970.91
Order_No_7791,1623.21
Order_No_15866,1758.79
Order_No_2059,3035.69
Order_No_5899,2025.03
Order_No_14636,1816.54
Order_No_7286,1021.64
Order_No_8398,1514.33
Order_No_10001,1111.63
Order_No_1324,1119.99
Order_No_6596,2118.65
Order_No_16904,1682.13
Order_No_5195,1184.86
Order_No_18430,1763.96
Order_No_5755,1489.38
Order_No_22502,837.01
Order_No_19956,1526.27
Order_No_9812,1030.81
Order_No_21781,394.87
Order_No_19719,699.81
Order_No_1220,1216.43
Order_No_7770,1342.27
Order_No_20358,2550.58
Order_No_16267,854.1
Order_No_15725,1368.73
Order_No_14641,1793.17
Order_No_17654,1154.9
Order_No_3571,2042.23
Order_No_16851,272.36
Order_No_22252,770.26
Order_No_12892,633.67
Order_No_9029,1020.79
Order_No_23373,807.06
Order_No_21832,2264.67
Order_No_14121,1433.2
Order_No_6610,1033.96
Order_No_25857,2237.82
Order_No_3061,883.11
Order_No_27749,1581.59
Order_No_18092,1426.52
Order_No_25715,2628.89
Order_No_10350,1793.13
Order_No_8229,2205.9
Order_No_27857,999.23
Order_No_21721,2150.17
Order_No_24121,2299.97
Order_No_20879,1560.7
Order_No_17356,1128.16
Order_No_13869,973.55
Order_No_17421,1734.0
Order_No_19906,883.8
Order_No_12999,742.5
Order_No_14200,1312.58
Order_No_18895,1743.25
Order_No_14186,987.98
Order_No_16825,1136.86
Order_No_19578,1650.13
Order_No_22169,2913.8
Order_No_8928,2423.25
Order_No_22970,1471.06
Order_No_5504,3057.25
Order_No_19277,1333.46
Order_No_15396,1147.89
Order_No_18969,2027.29
Order_No_3980,1426.36
Order_No_17306,1479.38
Order_No_25747,1311.75
Order_No_2749,1127.99
Order_No_2453,1154.13
Order_No_8431,1114.88
Order_No_24710,1543.66
Order_No_1013,1664.1
Order_No_25574,1879.21
Order_No_984,2252.19
Order_No_18289,1710.32
Order_No_12289,2396.73
Order_No_9789,1616.66
Order_No_22418,2123.81
Order_No_20762,2269.02
Order_No_8354,1138.62
Order_No_12910,1101.38
Order_No_21283,1096.31
Order_No_21032,2117.42
Order_No_10111,731.55
Order_No_16188,1359.02
Order_No_26761,223.8
Order_No_25610,906.85
Order_No_20686,891.0
Order_No_22107,1694.77
Order_No_7580,1616.73
Order_No_16847,2007.11
Order_No_1449,2092.19
Order_No_10022,1483.41
Order_No_8689,1368.61
Order_No_15490,1295.39
Order_No_20643,538.82
Order_No_23287,1989.73
Order_No_25576,823.74
Order_No_24590,1344.75
Order_No_2263,2428.49
Order_No_19336,2576.63
Order_No_18882,1883.42
Order_No_27766,2557.85
Order_No_7801,1557.85
Order_No_19428,1596.38
Order_No_23924,1149.6
Order_No_15375,3685.76
Order_No_17196,1825.45
Order_No_19442,632.48
Order_No_8680,1776.99
Order_No_9759,877.6
Order_No_16868,1394.69
Order_No_11783,2123.65
Order_No_5970,1783.35
Order_No_7186,1831.98
Order_No_9644,2454.75
Order_No_27646,928.9
Order_No_23592,1803.6
Order_No_3984,1358.39
Order_No_27071,1932.29
Order_No_5488,1838.51
Order_No_25210,694.25
Order_No_23985,1769.74
Order_No_18009,1332.81
Order_No_25282,1037.5
Order_No_2029,2261.56
Order_No_17703,1271.26
Order_No_22539,1057.15
Order_No_16883,3112.04
Order_No_17083,2539.15
Order_No_10193,1290.24
Order_No_25629,2658.47
Order_No_784,1234.51
Order_No_13429,1445.95
Order_No_3427,2158.66
Order_No_21473,1341.32
Order_No_1162,1859.75
Order_No_604,1416.49
Order_No_11781,1840.08
Order_No_14298,1283.13
Order_No_9695,2124.26
Order_No_6582,1533.63
Order_No_25726,1893.71
Order_No_11901,1399.2
Order_No_27638,1579.12
Order_No_3773,1741.96
Order_No_16833,1776.34
Order_No_15992,607.27
Order_No_25710,1328.0
Order_No_27634,1613.76
Order_No_1867,2438.44
Order_No_11273,1419.32
Order_No_25598,2006.38
Order_No_10946,2111.34
Order_No_804,1223.33
Order_No_23033,1751.83
Order_No_8896,837.17
Order_No_4580,2028.31
Order_No_127,1848.32
Order_No_13178,2509.0
Order_No_15234,1250.55
Order_No_8813,1224.07
Order_No_20137,862.29
Order_No_6985,1584.37
Order_No_12502,1727.62
Order_No_319,2010.17
Order_No_28068,2371.32
Order_No_12463,1422.44
Order_No_19344,2077.66
Order_No_19624,2738.89
Order_No_23577,1316.7
Order_No_21017,2009.98
Order_No_11014,1578.55
Order_No_26841,1452.41
Order_No_18107,1232.46
Order_No_9527,1227.9
Order_No_15093,2298.52
Order_No_24254,618.73
Order_No_1434,1284.6
Order_No_7131,2502.78
Order_No_5297,1071.32
Order_No_13640,1744.95
Order_No_11893,2571.16
Order_No_22940,1146.26
Order_No_26272,1687.01
Order_No_9408,1067.85
Order_No_15094,1498.72
Order_No_9956,2782.65
Order_No_21383,1980.27
Order_No_19182,2299.68
Order_No_16683,2376.94
Order_No_16381,1327.47
Order_No_16445,2495.17
Order_No_6257,1216.84
Order_No_23651,1313.28
Order_No_13317,1849.67
Order_No_20291,1145.0
Order_No_22958,1243.21
Order_No_14227,2129.44
Order_No_11052,2258.24
Order_No_4685,774.31
Order_No_7783,2234.04
Order_No_14157,3018.38
Order_No_21015,867.23
Order_No_2556,980.36
Order_No_14255,1103.67
Order_No_22151,2608.44
Order_No_10327,1426.49
Order_No_10546,648.42
Order_No_24729,2568.34
Order_No_9010,1255.26
Order_No_1964,1426.51
Order_No_24782,1532.03
Order_No_2574,1625.19
Order_No_21982,1181.82
Order_No_2550,3392.69
Order_No_17017,2533.92
Order_No_15755,1475.38
Order_No_19444,1043.79
Order_No_3554,2365.13
Order_No_3943,855.54
Order_No_26262,1287.99
Order_No_25343,2311.84
Order_No_8346,704.38
Order_No_7348,2021.87
Order_No_16703,1791.35
Order_No_25165,2189.35
Order_No_11181,1932.21
Order_No_19522,1670.26
Order_No_6242,1271.4
Order_No_16029,1533.96
Order_No_10140,784.3
Order_No_19028,2272.13
Order_No_25988,2715.17
Order_No_5306,837.91
Order_No_15537,2551.91
Order_No_7132,1658.54
Order_No_4515,1721.58
Order_No_22468,1479.28
Order_No_26150,2422.22
Order_No_8176,1688.22
Order_No_21218,1058.32
Order_No_12390,1706.79
Order_No_27507,1755.35
Order_No_4122,1681.21
Order_No_6798,2829.16
Order_No_26188,1648.98
Order_No_19274,1232.51
Order_No_25521,1739.39
Order_No_24949,1693.66
Order_No_16309,1738.71
Order_No_22873,735.61
Order_No_2095,1889.84
Order_No_9436,714.71
Order_No_18053,2666.94
Order_No_1063,629.03
Order_No_3875,1416.16
Order_No_2647,2398.92
Order_No_7628,1366.5
Order_No_20941,734.83
Order_No_22306,675.49
Order_No_1563,1421.41
Order_No_17036,1356.08
Order_No_22179,1889.76
Order_No_2109,1475.89
Order_No_2777,2318.92
Order_No_9379,2265.12
Order_No_3866,1697.24
Order_No_20297,1288.67
Order_No_10280,819.58
Order_No_6937,1159.78
Order_No_9335,1808.6
Order_No_614,1805.26
Order_No_16042,2494.82
Order_No_935,1603.68
Order_No_8282,797.26
Order_No_8974,1547.9
Order_No_5904,1950.28
Order_No_12844,1855.34
Order_No_256,947.34
Order_No_14050,301.73
Order_No_4829,1097.08
Order_No_20977,2331.18
Order_No_19789,1783.69
Order_No_24015,1047.85
Order_No_23868,1546.73
Order_No_4842,895.27
Order_No_22210,1100.14
Order_No_23354,3483.1
Order_No_6577,1838.65
Order_No_12378,1973.57
Order_No_25530,1524.16
Order_No_24984,759.77
Order_No_12714,1225.66
Order_No_26084,1351.44
Order_No_23984,1793.47
Order_No_2036,1383.77
Order_No_6670,2819.39
Order_No_22080,539.67
Order_No_15856,650.89
Order_No_18926,591.54
Order_No_21966,1706.54
Order_No_4115,3049.93
Order_No_8474,1883.58
Order_No_17315,1107.34
Order_No_19890,1876.38
Order_No_23923,525.4
Order_No_8126,3200.73
Order_No_17643,1800.09
Order_No_14091,1253.02
Order_No_11744,1488.32
Order_No_16828,999.66
Order_No_21117,1655.32
Order_No_27658,1734.63
Order_No_9340,3038.12
Order_No_27096,1680.63
Order_No_1501,2410.75
Order_No_1457,2145.97
Order_No_22930,1609.43
Order_No_8646,950.22
Order_No_9511,1869.77
Order_No_26094,1198.56
Order_No_7002,1775.13
Order_No_15749,1053.14
Order_No_2644,1894.28
Order_No_18704,1495.74
Order_No_10368,1868.08
Order_No_3453,1276.41
Order_No_27734,583.28
Order_No_24946,1104.67
Order_No_27772,2438.33
Order_No_11578,1563.04
Order_No_12446,1238.66
Order_No_2705,1343.11
Order_No_7376,816.36
Order_No_1066,1932.87
Order_No_3756,952.96
Order_No_2753,2270.93
Order_No_16430,2489.54
Order_No_10795,1206.64
Order_No_19401,2359.33
Order_No_4572,1509.24
Order_No_2411,1394.46
Order_No_9352,2141.39
Order_No_21900,1141.28
Order_No_24512,1490.13
Order_No_25323,1484.52
Order_No_14387,553.47
Order_No_18508,1319.38
Order_No_20206,2298.55
Order_No_18088,1442.35
Order_No_7280,1971.76
Order_No_23298,1497.38
Order_No_3003,567.58
Order_No_26178,794.6
Order_No_6280,692.69
Order_No_6436,2475.54
Order_No_21055,1476.8
Order_No_24393,1267.52
Order_No_13353,1404.0
Order_No_6887,1114.99
Order_No_25408,1613.18
Order_No_27884,1383.3
Order_No_19519,1447.5
Order_No_3290,751.0
Order_No_23436,2108.96
Order_No_18966,943.25
Order_No_829,1497.28
Order_No_1880,1511.73
Order_No_23337,1231.96
Order_No_7576,1684.42
Order_No_8810,2736.74
Order_No_15795,2584.72
Order_No_19469,1259.98
Order_No_2487,2190.23
Order_No_17502,1544.6
Order_No_17132,2048.07
Order_No_21254,3693.73
Order_No_10442,2074.66
Order_No_10312,1186.01
Order_No_27410,1111.22
Order_No_11326,1347.15
Order_No_12760,2609.42
Order_No_6499,1561.92
Order_No_12145,1345.42
Order_No_4070,1818.06
Order_No_21361,3070.71
Order_No_19555,910.59
Order_No_7370,1399.09
Order_No_27330,2128.06
Order_No_6142,1436.93
Order_No_14565,1641.21
Order_No_26825,2263.97
Order_No_1174,925.14
Order_No_13671,1436.95
Order_No_19314,1511.52
Order_No_16314,1243.56
Order_No_6211,1508.02
Order_No_12870,2605.6
Order_No_27248,1111.63
Order_No_4654,1538.1
Order_No_15448,2558.45
Order_No_13690,1431.38
Order_No_23109,1030.63
Order_No_27343,2210.63
Order_No_19496,2548.39
Order_No_18710,349.8
Order_No_6986,2103.52
Order_No_16459,1776.87
Order_No_28208,1604.52
Order_No_16564,1129.22
Order_No_23282,1303.04
Order_No_8309,1612.53
Order_No_16616,985.84
Order_No_21391,1467.82
Order_No_28223,1466.27
Order_No_10533,1309.77
Order_No_9456,1390.58
Order_No_2221,2247.66
Order_No_25138,2507.29
Order_No_18298,1830.91
Order_No_9510,654.76
Order_No_2485,2720.76
Order_No_27327,921.43
Order_No_18819,1291.97
Order_No_2028,1514.22
Order_No_6571,2874.45
Order_No_28006,2473.02
Order_No_24967,1132.44
Order_No_1444,2521.48
Order_No_20501,2090.56
Order_No_15671,1451.37
Order_No_1033,647.24
Order_No_2136,1505.44
Order_No_1601,1221.73
Order_No_3174,2781.09
Order_No_23725,1359.91
Order_No_20705,1130.49
Order_No_8881,2979.93
Order_No_23904,1360.97
Order_No_4742,905.09
Order_No_10182,1354.69
Order_No_20877,1053.35
Order_No_20107,1483.81
Order_No_25174,439.32
Order_No_992,1381.27
Order_No_25564,800.18
Order_No_13620,1245.39
Order_No_25209,2489.21
Order_No_7631,1131.88
Order_No_6886,1048.67
Order_No_2227,700.09
Order_No_9777,1226.77
Order_No_5450,2120.52
Order_No_26499,2190.0
Order_No_15936,842.79
Order_No_8849,2245.44
Order_No_11169,2877.58
Order_No_4819,1276.13
Order_No_18974,2649.98
Order_No_5098,1658.92
Order_No_27586,1595.57
Order_No_15052,999.21
Order_No_3052,687.11
Order_No_11165,2293.1
Order_No_5241,1868.11
Order_No_3395,2487.5
Order_No_22174,1469.0
Order_No_12260,3029.88
Order_No_18668,1372.55
Order_No_27246,1759.53
Order_No_15071,1507.72
Order_No_22211,1452.35
Order_No_26363,2065.14
Order_No_5779,2051.97
Order_No_13413,1390.98
Order_No_12810,1335.68
Order_No_26119,1682.94
Order_No_13151,1551.96
Order_No_10631,815.86
Order_No_3649,1835.73
Order_No_14329,1408.0
Order_No_2248,1106.9
Order_No_15215,809.28
Order_No_10649,1407.88
Order_No_12531,1911.54
Order_No_20424,1092.47
Order_No_25851,756.96
Order_No_1657,2068.33
Order_No_9925,826.93
Order_No_7860,3242.44
Order_No_15403,1396.59
Order_No_8544,854.2
Order_No_18308,1084.89
Order_No_23126,708.54
Order_No_26875,1348.21
Order_No_11533,1392.97
Order_No_8815,836.99
Order_No_24322,660.74
Order_No_20793,1484.83
Order_No_3402,2743.22
Order_No_18786,1641.96
Order_No_17095,748.15
Order_No_16441,2433.96
Order_No_22795,1496.16
Order_No_19926,1055.53
Order_No_9111,1457.48
Order_No_27945,2347.44
Order_No_5614,1435.04
Order_No_15547,715.75
Order_No_25790,2255.5
Order_No_20766,740.14
Order_No_20374,2553.29
Order_No_18385,1210.85
Order_No_18143,1759.76
Order_No_4835,1779.37
Order_No_21379,1821.26
Order_No_5444,2565.33
Order_No_3401,1530.65
Order_No_6604,2642.6
Order_No_6496,1327.5
Order_No_213,1657.2
Order_No_10714,1717.9
Order_No_7152,861.93
Order_No_82,1682.05
Order_No_1790,944.35
Order_No_13605,2993.58
Order_No_26575,2475.73
Order_No_27651,3253.02
Order_No_3745,2035.4
Order_No_25540,1327.06
Order_No_22822,1147.58
Order_No_2919,602.58
Order_No_27152,1552.55
Order_No_17411,2147.19
Order_No_23888,714.12
Order_No_19412,1584.03
Order_No_16996,1421.63
Order_No_18132,1026.33
Order_No_8127,1678.79
Order_No_7491,1603.45
Order_No_11113,425.64
Order_No_23426,1895.3
Order_No_27153,1601.09
Order_No_5242,2587.71
Order_No_8602,2087.55
Order_No_9363,481.65
Order_No_13981,949.87
Order_No_6513,1091.43
Order_No_1027,929.23
Order_No_12745,1809.96
Order_No_20160,625.81
